The meat here is horrible and the horchata is nasty taste like dirty sink water. I do not recommend this Filibertos.,,,,
"You want a burrito, that\'s just what you\'ll get. La Unica is a place where you can count on no-frills, solid food and portions that will blow your mind. \n\nIt\'s a little strange to get into this location. From Central Ave, there isn\'t really a ""front"". The door which looks like a front door is actually a door that goes to their kitchen. So, you need to enter though Kickstand or the back. There\'s an awesome outdoor patio and the best part is the mega margs. I was hoping for a jalapeno marg, but it didn\'t come in the mega size, but our server was great enough to provide me with that one! \n\nIf you have a spicey need, you might want to keep going because they didn\'t have an extra hot sauce or anything beyond Cholula.",,Ambience,,Location
"The panhandling is out of control at this location.\n\nWhile in the drive-thru, a bum, (or hobo, take your pick) will sneakily wait for you to roll down your window as you approach the speaker box. Then, before you can place your order, the asshole interrupts your well prepared sonnet about a number three and a diet coke asking for money. How fucked is that?\nThis caused me to roll up my window, (like any good American) relying on my overly tinted windows to shield me from his view. \nUnfettered by my sly window moves, he simply refused to shoo. \nThis caused me to roll down my window and bust-out my best Spanish where I warned him to move away from the vehicle. I even said it like a cop to scare him.\n\nSadly however, the only thing I know how to say in Spanish is ""Cuanto de su hermana?"" or loosely translated, ""How much for your sister?""\nIt worked.\nHe probably thought I had the crazy or something...who knows.\n\nEight pieces of chicken will cost you ten bucks.\nIt\'s pretty tasty stuff.\n\nPS. I also know how to say ""Esta mota es mierda"" (This weed is shit)",,,,Location
they seem like have moved to another location. Visit the cafe today but inside was all empty....,,,,Location
"only done the drive thru for this location. \nbecause of construction issues my morning route has been changed so I am coming to this location on a daily basis. the drive thru moves at a very quick pace, even though sometimes they have microphone/speaker issues. very quick and efficient service, the parking lot is always slammed here in the morning which leads to some delay in getting into the drive-thru. \n\ntransit options to this location are the 73C bus.",Service,,,Location
"This monster of a store is visible from the 401, and if you live anywhere in the area, you\'ve been watching its construction for years. Once in a big pile of nothing, all of a sudden the ""Village"" at Scarborough Town Centre has sprung up into a suburban outdoor mall, albeit across the street and annoying to get to without a car.\n\nThe biggest part of the Village is this Superstore, which is ENORMOUS. So big that I don\'t want to fluff up the review, so I\'ll get down to the basics.\n\nGOOD:\n- Joe Fresh Style! Great clothes, cheap prices. This location puts a LOT of stuff on sale as well, I\'ve snatched up a couple tank tops for $2.98 and dresses and shoes for $9.99. Absolutely love it.\n\n- Good Life location upstairs! Only good if you\'re a woman though, sorry guys.\n\n- Decent sales on groceries. Cheap fruit and veg sometimes, decent selection of PC products and efficient deli counter.\n\n- Lots of takeaway food. If you\'re too lazy to cook, they have a ton of pre-made stuff to bring home. Would be even better if this was close to where I work...\n\n- Big Housewares section, big drugstore, big magazine rack, everything is big, big, big. TONS of staff to accommodate the huge store.\n\n- They charge for bags so everyone has to use reusable ones! Yay! Expect to hear lots of grumbling from the elderly about this. Also they have a decent organic/health food section but some of their stuff is crazy expensive.\n\nBAD:\n- Everything is TOO big. It takes two hours to go through the entire store, and even I, a lover of grocery shopping, do not want to be in here for two hours. Also the store seems to be designed in the opposite way of every other grocery store -- shouldn\'t all the produce be on the left side instead of the right? When I shop here I end up going backwards, which is dangerous because Joe Fresh is on the left and there is the possibility I will spend all my money on clothes instead of food.\n\n- Sometimes things are ridiculously overpriced. Generally I\'d rather go to No Frills or Price Chopper to save those extra cents.\n\nINTERESTING:\n- Usually there is a lineup for the self checkout and there are 5 or 6 cashiers sitting there with nothing to do. Hilarious how everyone wants to ""play"" cashier but not actually be one in real life.",Service,,Value,Location
"Young and friendly Starbucks at the Eaton Centre. Came here daily during my stay in Montreal, and I enjoyed getting my mocha at this location very much. Many big comfy chairs, an area with chairs and tables at the other side of the bar, and a large enough outside patio. This convenient location is in the middle of the St. Catherine/McGill action with many shops and restaurants around. You can enter from the Eaton Centre or from the street.",,Ambience,,Location
"This is the holy grail of BBQ period. Phoenix Arizona you have the best BBQ joint in the whole United state of America and this statement is not an exaggeration because it\'s coming from a Texas guy....(hate to admit it but it\'s true)\n\nAt first I looked up on yelp where to eat and I found that Little Miss BBQ has solid 5 stars and over 1900 reviews so I\'m very skeptical, so I get there an hour before they open which is 10 in the morning I waited in line for 3 hours!!!! I was starting to think if this is not worth it I\'m going to burn the whole place down (they\'re still there)\n\nAtmosphere: (4/5)\n* Surrounded by industrial area look like a bus repair shop with very limited parking spots. You can see they have their smoker next to the dining area and free water which is nice\n\nFood: (5/5)\n* I\'ve never been able to say ""this is what perfect bbq taste like"" until today! The brisket is heavenly delicious perfect flavor, texture, moisture, and color everything you looked for in a perfect smoked brisket. 3 hours wait for this phenomenal experience is worth it, pork rib is perfectly cooked, pulled pork so moist and flavorful, beef rib is gigantic! And oh the HEAVENLY PECAN PIE!!!! Is to die for.\n\nStaff: (5/5)\n* Very lovely people funny kind and positive. I love people of Arizona they are so nice!\n\nCleanliness: (5/5)\n* Despite being a BBQ joint their facility is very clean!\n\nGood hang out spot: You only come here for food and since you have to wait so long in line hanging out is out of the question only enjoying pure goodness!",Service,Ambience,,Location
"This is my favorite Thai spot!!! I have tried the three major ones in Mt Lebanon / Dormont area and I loved this place ! The staff is extremely friendly- we ordered to-go but almost regretted not having the opportunity to be waited on after seeing the enjoyable way the staff interacted with their customers. The beef pad see ewe and shrimp pad Thai were awesome!!! They will bring on the spice if you ask. Small, quaint little place tucked into a cobblestone street in the Dormont area... but so worth it! Give it a try. \n\nAlso, order an appetizer of crab Rangoon! You will not regret.",Service,,,Location
"barMASA is a 1-Michelin Star counterpart to MASA, in New York. Located near the lobby of the ARIA in Las Vegas, barMASA offers meticulously prepared traditional and modern japanese dishes which meet ""Michelin-standards"". My personal experience there was nothing exceptional, however. my ""hot""green tea came out only warm, and the atmosphere was unforgivably vegas, which does not constitute a sushi restaurant. I will say this though, i had the best piece and most expensive piece of fish at this restaurant in my life... so far. Ive had A LOT of great sushi, and been to multiple michelin rated sushi restaurants, however the o-toro (Fatty Tuna) i had at this place, was phenomenal. the sensation is too complicated to explain on yelp, but to this day it is the most memorable sushi experience I\'ve had. The only down side to the o-toro was that it was $52 for 2 pieces... \n\nBottom line: if you\'re rich and looking for a casual sushi dinner and you\'re not a ""sushi nazi"", this place will suit you. \n\nIf you\'re conscious with your money and spend it wisely, steer clear of this place and save up for MASA NYC in Columbus circle. 3 michelin star. probably top 10 in the world",,,Value,Location
"The whole menu is available when you do the ""all you can eat"" option. & Its A LOT of food. Service was quick, food was good, and its located in Chinatown so its easy to find. FAVORITE Las Vegas sushi place for sure.",Service,,Value,Location
Fantastic lunch! Excellent food and service. A real gem in the financial district! I sat at the bar and the service was great. Nice people. The octopus appetizer was great! Highly recommend this place!!!!,Service,,,Location
"It was a sorprise to find this beautiful coffee shop there. Amazing neighborhood, intersting decoration and good coffee",,Ambience,,Location
"This location just reopened, and it is shockingly beautiful for a fast-food joint. Giant glass windows give a peek inside to the revamped interior, complete with the fancy-schmancy create-your-own-Coke machine. We got our order to go, and service was super pleasant and expedient, although the dining room closes at 10pm which means that the drive-thru line gets backed up onto Baum come 10:15pm. We\'ll see if hours adjust based on demand. In the meantime, it\'s the cleanest place to have ""quick"" food on Baum/Centre!",Service,Ambience,,Location
"Im so glad they are building more of these in Vegas! This location is kinda in a rough neighborhood, but I see they are trying to build the area up with a new move theater directly across the street.\nThe girl taking my order was super friendly and patient. I ordered the Hawaiian tea blended, extra sweet one of my go to drinks. My drink came out quickly and was great as usual. The prices here are super reasonable too. And their drink sizes are huge.\nThis will be my new go to location since its the closest to me.",Service,,Value,Location
"This place sucks, man. From the 45 cents they charge you for a debit transaction fee, to the crazies who howl and bark at each other outside, to the woman wearing sandals with bloody scabs on her feet complaining about how she can\'t get the buy 1 get 1 promo for Monster Energy Drinks on two entire cases of them.\n\nThe one cashier who has a beard and looks like Zach Galifianakis after 16 years of meth abuse is a fucking asshole. \n\nThis place is just a hotbed of horrid human behavior and the worst kind of depression will strangle you and take you down after coming here to buy anything, whether it be a Choco-Taco or a tall can. One time I stepped outside and these three meth-people were all listening to another meth-head guy talk and one of the inane ramblings I heard were, ""My name? It means prophet. It means I\'m a prophet."" Prophet of what? Crazy Town? waaahwaaaahhhhhh\n\nNo, I seriously hate this place because they charge you to use your card and it\'s no longer the 1990\'s, the guy with a beard is a dick and overall it\'s just a terrible place to go in a terrible location in Tempe. I don\'t know why the tweakers feel comfortable here and not the Circle K across University, but I\'m glad they found one place and stuck to it, because I will go through another light to avoid this place like a squirrel infected with black death.",,Ambience,,Location
"3.5 stars for Keung\'s! Great choice for dinner with the family - lots of dishes to choose from here. I am a huge fan of their peppered ""hot pot"" soup with pork bones and veggies (see photo). Other items I tend to order over and over again include their soft shell crab fried rice, pork chop and onions with rice, chicken hot pot rice, and clams in spicy broth.\n\nThey can get busy on weekends and finding parking can be a pain in this plaza, but I would recommend going to Keung\'s for some good Chinese food.",,,,Location
"This is bad even for an airport. Naturally, they are overcrowded and busy because they are the only bar at that part of the terminal, but that doesn\'t excuse the extreme rudeness of the female bartender and the obvious annoyance of the hostess at being asked if I could sit at the bar. I have eaten here before so I knew better than to do that again (stale chips and unrecognizable ""chicken"" tacos), but after waiting for 15 minutes at the bar for the bartender to acknowledge me and then having her walk past me to ask the guy next to me if he wanted another drink, I walked out this time. Their loss. I am at that airport ALOT and usually with other people and I always tip 20%. No mas, Jose. I will walk to another terminal and eat at the Barrio Cafe - pricier but edible and no jerks working there that I know of.",Service,,,Location
"Brand new Aldi at the waterfront. Formally bottom dollar. My friend and i were at the waterfront and i needed some groceries, so i headed here. Its very nice inside with a large area for parking outside. There are plenty of gluten free items and even a separate cooler for them. \n\nThere are two parking entrances/exits, but one leads to a one-way so its a little confusing.\n\nMy personal opinion is that it seems as if the aisles & packing table arent as large as other locations (southside, shadyside & north hills) Honestly it was extremely busy sunday afternoon, so that may be the reason. \n\nI love the prices of aldi alot so 4 stars is fine... \n\nOne pet peeve though... i was a little ticked that 2 different shopping carts i tried were locked even after putting a quarter in them (wheels locked as if someone tried to take it off of the lot). Hopefully it doesnt happen too often.. you cant exit through the entrance so you have to go all the way through the maze of Aldi and exit just to get a new cart. Nothing major but it was just a little inconvenient.",,,,Location
"Tinuno is a Filipino restaurant that serves food in the Kamayan style or ""eat with your hands"" - no plates or no cutlery - just an array of grilled food served on banana leaves. They give disposable gloves so, if you prefer, you don\'t have to use your bare hands. They offer a unique Filipino experience that includes seafood (shrimps, squid and mussels), freshwater fish (Tilapia), meats (beef and pork) and vegetables (okra and eggplant). In the Philippines, this type of food is called the Boodle Fight - a Philippine Military Academy tradition where cadets would gather around a long table full of food and rice is spread over banana leaves and eaten with bare hands. It\'s a free for all as cadets attack the food until it\'s all gone.\n\nTinuno is a small cramped, no-frill busy restaurant but their service is fast ad friendly. The cost per person is C$15.00 and includes a bottle of water. While there are other Kamayan style Filipino restaurants in Toronto, Tinuno one of the most reasonably priced ones. The place is very busy on weekends so be prepared to wait for a table even if you have a reservation.",Service,Ambience,Value,
"Tasty. A nice little treat for someone who is ""trying"" to eat clean. Albeit on the pricey side, I have yet to see a yogurt or ice cream shop not be a little on the expensive side. The lady at the counter was very nice greeted me when I walked in even though she was waiting on a customer. They don\'t have a ton of flavors like some of the other locations but I am sure that is due to the size and foot traffic of this particular location.\n\nI went with the original, not to be mistaken for vanilla, which I am guessing happened since there was a hand written sign saying, ""this is not vanilla,"" topped it with a couple fresh strawberry slices and kiwi balls. Love them balls. Upon check out the clerk asked if I wanted to sample a protein shake. Sure do. I tried the Caf\xc3\xa9 Mocha. It was quite good, and I may get that sometime in the future. Especially now that spring seems to be on her way I think I will treat myself a couple times a week. Hey with the original only being 45 calories, 9 carbs, 3 grams of protein, and 6 grams of sugar for 1/2 cup. Not too bad for an indulging treat.",Service,,Value,
"Barbacoa is the way to go. Have it in tacos, burritos, tostadas, quesadillas, enchiladas or a salad. Whatever it is, barbacoa should be the choice. The fact that it is noted for winning awards initially caught my interest, but after tasting it I cannot stop ordering just this protein.\n\nThis location is the busiest out of all the them. Every time I come, I am left waiting in line for 10-15 minutes. The employees manning the line are quick and efficient, but there is only so much a person can do while waiting for grill room to free up.\n\nRegardless of minor inconveniences, I do enjoy their food from time to time.",Service,,,
"Best new addition to Lakewood. Great atmosphere, location, and coffee. Nice place to relax with a book or work on your computer.",,Ambience,,
"Great place. Family oriented with order at front layout. I believe this is the best location of Bamiyan. The food is always good, the firni is excellent. My tip: get the meat only skewers, rice, and naan separately - its cheaper, you can fine tune the amount of pieces of each (lambchop vs barg vs kabob) and are you really going to Bamiyan for a salad?! No!",,,,
"Two days left on a trip to the Phoenix area, and we found this awesome Mexican street food place not far from where we were staying. Absolutely amazing! The Torta sandwiches are delicious, large and filling. They also offer great Mexican baked goods, and great made Mexican style Ice Cream and Popsicles. But for me the real standout at Tortas Paquime are the drinks! The Horchatta is by far the best I have ever had, The melon is like drinking a liquefied cantaloupe, and they also offered a fruit drink that was equally as delicious! Had I found this place sooner it would have been a daily stop-off. Overall if you are looking for great Mexican street style grub or are sweating the Desert Heat, and need a cool refreshing drink this place should not be missed! Amazing!",,,,
"Golden Flower oh how you Rock my world constantly and consistently! You have me hooked worse than an addiction to sex. I am in love with General Tso chicken, and I need you, want you and yearn for you in my mouth!\n\nThe vegetable deluxe is something new I tried in addition to my usual and it was delicious.\n\nTheir food is reasonable in price, the service is always excellent and the food is the star and it shines bright.\n\nWhen I want a Chinese, mandarin or oriental orgasm in my mouth this is where I come!",Service,,Value,
We love the breakfast Joynt! So happy that they have 2 locations now. Best place to stop in for a breakfast burrito or even a burger. My new fav is the French toast. Last time I was there I had a Carmel Macchiato which was even better than Starbucks. Yum! We will be back soon.,,,,
"This will be our ""Go to Place if we can\'t find a IN & Out"", That\'s how good the burgers and fries are. Little more than $3 higher than our #1 choice (see above). Service was fast, friendly and professional. Location was clean and bathroom was spotless. Going to try a breakfast on our next early morning outing.",Service,Ambience,,
This location has had some of the nicest people!! They make my day all the time!! Drop by all the time before work for my fix. Happy national coffee day!!,Service,,,
I literally eat half a dozen of these bagels in one sitting. Delicious golden round morsels from heaven. Best in the city.,,,,
Good food. Love Mom and Pop type places. Salsa is fantastic and the four street tacos were filling and delicious.,,,,
"I\'ve probably passed by this place a hundred times thinking it\'s a vegetarian place. Major thanks to my friend who told me this is a Thai restaurant. Since I was introduced to this place, I\'ve revisited again 2 more times. It\'s now firmly in my heart as my default Thai place.\n\nIt\'s hard for a restaurant to get more popular than this. Even on a weekday night, the restaurant seems almost full. They must be doing something right. After visiting, I think so too. They do take out which might be tempting when they are full. Just remember to get water from somewhere if you can\'t take spicy food well.\n\nIf you do sit down, remember that this isn\'t really a place for a quiet upscale dinner. The main area is like a school cafeteria. During busy hours, you are almost guaranteed to be sitting next to a stranger, similar to Wrvst. They do have some ""normal"" seating but they are for larger groups. \n\nPros:\n-Decent value. Around $9 per dish pre-tax. At this price level, you can forget Thai Express! \n-Decent portion! Especially when you consider the price. \n-Fast service. They clearly can consistently manage even full capacity.\n-A rewards card. Buy 10 meals and get 1 free!\n-Food tastes awesome! Authentic? Maybe I\'ve never been to Thailand but Salad King is good for me! Some Thai places I\'ve tried tasted like Chinese stir fry! \n-Can choose level of spiciness. \n\nCons:\n-I can\'t think of anything else. I wished they have another location closer to me.\n\nAll pros and no cons? 5 Stars!",Service,Ambience,Value,
Everything is five stars here...from the food to their bread cart and to their service. You definitely wont be able to eat this type of fine cuisine anywhere else except at a handful of locations in the USA.\n\nIs it better than Per Se in NYC? Dunno. Both are great.,Service,,,
"I\'m a coffee addict! So I\'m always looking for a really good coffee places that have great service, great prices, and great coffee duh! Dutch bros has all that and more! First off all the employees there are SUPER friendly, talkative and helpful! They are super reasonably priced! And their coffee is beyond words delicious! My favorite now and forever drink is the ""white chocolate iced annihilator""! It\'s super flavorful! They also have a stamp card as well that\'s super awesome, It\'s very easy to get addicted to this place! They are pretty much always busy but trust me it\'s worth the wait! Good thing they are opening a new location soon enough, this place is a must go if you love and enjoy your morning/afternoon/evening cup of joe as much as I do! Great customer service everyone keep it up!",Service,,,
"Food was excellent, service was friendly and accommodating. Great for a travel pitstop when you want gourmet food and a fast pace. Wish this was where we live!",Service,,,
"This is the worst Korean grill house location. Service is mediocre. Went at 11:00pm and was told last call was at 11:05pm when they were apparently supposed to close at 12:00am. When we suggested we would order extra food, we were told we could only order if we ate everything - wtf? \n\nAnother time we went, the waiter added a tip on our bill but gave me the machine instead of showing me the charge. I only noticed because I like to look at the receipt to calculate tip. The downtown location (Yonge/bloor) is much better for service and quality!",Service,,,
"Delicious, authentic Thai. This place rivals the best. The Kao Soi is incredible, as is their pumpkin curry and the curry puff appetizer. The restaurant is cozy and also has a gorgeous outdoor garden dining area. Service is great and they are BYOB too! This is hands down my #1 favorite restaurant in Pittsburgh.",Service,,,
"I went to Terroni\'s at this location, after having a good experience awhile ago at the Queen street location. The experience here was a definite disappointment.\n\nI made a reservation ahead of time for 2. When we arrived, we waited close to an hour to be seated. There were people who walked in who were seated sooner than us. When we checked in with the hostess to check in on the status, she kept reassuring us that it would be ""5 more minutes"" and that our table was being set up. When we were finally seated, the table had not been cleared or set up. \n\nOur server was was kind and apologetic despite our poor experience at the front. The pizza and pasta that we had was good, but nothing particularly memorable. \n\nThe decor is nice and the energy is loud, but certainly feels a little over-rated at this location.",Service,,,
"Thai House\nMy new iPhone is becoming a great tool for finding new places to eat. The combination of being location aware with GPS and the Yelp Application mean that I can find places to eat nearby very quickly. Last night this happened when I was leaving work and needed to get a bite to eat before heading home. So I brought up Yelp and hit Restaurants and Filtered them down to within 1 mile of my current location, having a maximum of $$ for price, and being open(a critical factor often overlooked with most online restaurant finders). the result was an Ice Cream Shop and Thai House. Being 31 I opted for Thai over Treat.\n\nThai House is located in the Sonora Village shopping center just south of Frank Lloyd Wright Blvd and west of the 101. Its near Rays Pizza and just north of Best Buy. The setting is straight forward diner style with tables and three booths. One nice touch is the mirrored walls on each side of the dining room making it seem three times larger and lightening everything up.\n\nI ordered the Rad Nah and some hot Green Tea. I was served in less than 5 minutes to a steaming bowl of Tofu, Broccoli, and Noodles in a delicious broth. I had asked for Medium spice and that was good but still burned my throat a bit. the dish was delicious but a bit warm. I suggest letting it sit for a few minutes, or eat with someone else and share your dishes. This will help to cool the items and give you the opportunity to connect.\n\nOverall I recommend the Thai House for a nice quick meal. They are Vegetarian Friendly and will substitute Tofu for any of the meats.",Service,Ambience,,
"This is the second favorite Wild Wings location.. I have to get my Sweet Escape fix once in awhile, so I come here just for the Sweet Escape Wings! I never ever get any other kind, I stay loyal to the best! The wings were very crunchy and tasty and flavorful and FRESH. Some wild wings location, the wings aren\'t fresh and I told the waitress that it\'s very fresh and she said ""We changed the oil"".. I would hope so.. but I was expecting her to say (We got the wings the same day) lololol.. I\'m serious. Anyway, as a franchise, I like this place and I love wings. I recommend this location!",,,,
"A satellite location to the one in LA. This place is your typical Korean BBQ joint that specializes in pork and pork by products! Hence the name ""Honey Pig."" So, if for whatever reason, you can\'t part-take in pork or pork by products, this is not the place for you. \n\nBut for the rest of us who can! Talk about a nice change of pace in terms of the ""other"" white meat! Pork at times is given such a bad name in terms of being called unhealthy, fatty, swine, and etc. It was really nice to see a place that specialized it this forgotten meat. \n\nThe meat was pretty good! All of it was nicely seasoned and a nice variety given. There was thinly sliced pork belly, marinated pork short ribs, marinated pork rib eye, and beef short ribs/kali be. The side dishes/Ban-chans\' were pretty good, with the most flavor going to the traditional kim chee and the spicy cucumber dish. And just like a traditional Korean BBQ joint, a mixed vegetable bi bim bop is made for you at the end of the meat course. ummm... goes perfectly with some So Ju!\n\nEnjoy",,,,
"I usually go to the Mi-Ne in uptown Richmond Hill. Always been satisfied with their food. \n\n\nWent to this location. Their AC was weak on a hot summer day. Food came in 40 minutes. \n\nThe sashimi was not fresh. You can tell by just looking at the color of the Salmon. Retained too much water from being frozen so once you bite into it, all you taste is this rough texture, water and that old fishy taste. \n\nThe miso was so watery, my powdered miso soup at home that I get for a dollar is even better.",Service,,,
"Terrible! If you are in the Southwest I don\'t know why we would open these terrible chains of ""authentic"" Mexican food. First, their design of ordering is not laid out well. For a first timer (I was not), simply understanding what to order is difficult. Second, employee in training was nice, but this location had 4 other people on staff & they could not handle 2 groups of 4 & me. Us customers were 1 short of taking them 2 to 1. Very poor service. My 3 tacos.... 17min. Third, food was just terrible. Perhaps I\'m spoiled by some of the best Mexican food in the world, but this was just wrong. Chips were good! If you like Baja Fresh, this may just be a bad location or a bad day, but you may want to try a different location.",Service,,,
"To me the old Diner on Clifton was a staple in my lunch diet. The new location has a good amount of space, including an outdoor patio, and the menu is more or less the same (although where, may I ask, is the Heather\'s Wrap, and why do they still only serve their ""Morning Favorites"" until 11:00 am?) I just think a diner should serve breakfast (i.e. any breakfast) all day, but I digress... \n\nSo the new place bills itself as a ""Dinebar."" That\'s right, they have a full service bar. I\'m not really sure why, but they do. I suppose if you\'re looking for some of that hair of the dog that but you last night the following morning that makes sense, but the concept seems a little forced if you ask me. Be a diner or be a bar. Don\'t be both. \n\nI have only been once since the reopening, when I ordered my old standby Grecian Chicken Pita. It was pretty much exactly what it had once been, and that\'s a good thing. Juicy chicken breast, nicely seasoned on a bed of greens with tomato and red onions, feta cheese and a delicious lemon sauce to tie the whole thing together very nicely. Unfortunately it was served with french fries though, and not particularly good ones. It used to come with their homemade chips. I didn\'t see those available anywhere on the menu. I\'d take those chips over fries any day. \n\nThe service was ""meh."" It was rather later for lunch; maybe 2:30 or so, so the waitress may have been a bit over-it by that point. I get it, but a smile still goes a long way. \n\nI\'m sure they\'re still working out some of the kinks. I\'ve read some of the poor reviews of the new place, but I think they\'ll get it together. I\'m going to give it another month or so and check-in again. The Diner on Clifton was always a great place to stop in for lunch, and I hope the Dinebar is able to return to its former glory sooner rather than later.",Service,Ambience,,
"I\'m basically a regular here at this point, primarily because of its location as I live nearby. They also have a ""loyalty"" card, which will eventually net you a free bowl of ramen on your tenth(?) visit.\n\nI don\'t like chicken, and half the menu is chicken and the other is pork, but it\'s all the same except for the meat choice, which works in my favour. The broth is not as good, rich, or deep as you\'ll find in Japan, but you\'re not going to find anything comparable anywhere in Canada anyway. Comparable to other ramen places in Calgary, it\'s about par I\'d say, which is the second reason I go here often. It\'s not ramen that\'s going to knock your socks off, but you won\'t be disappointed with the quality. Prices are pretty typical for ramen, although I think ramen should really be priced more along the lines of a bowl of pho to be honest.\n\nI\'ve tried all the flavours at this point, but my go to is the Garlic ramen, although I find the quantity of garlic they add to vary. I love garlic in my ramen, so I go for broke every time and hope for as much garlic as they\'re willing to give me, which is never enough for me. I have considered asking for extra. I also enjoy my ramen very salty for some reason, so having the added garlic really complements that.\n\nI\'d say second favourite is the Jigoku ramen, which is spicy. The miso and regular are exactly what you\'d expect. I\'ve never had any of their other dishes outside of the sides.\n\nThe only upsetting thing is that you only get half an egg (which, I guess, is standard), but also annoying because what do they do with the other half? Give me my full egg!",,,,
"Not much to write home about. \nFor about three years I had been resisting the temptation to eat at their other location for two reasons:\nFirst, many other choices for Mexican cuisine. \nSecond, across the board lukewarm comments from friends who had eaten at the Scottsdale Road location. \nSince the opening of this location (much closer to home) I earlier this evening gave in to the temptation and dined at the Pima Road location. \nAs I approached the restaurant it looked like it was closed. But as it turned out it was the dark glass on the windows. \nThe layout is not bad at all. \nSince I was dining solo I chose to eat at the bar. The lady behind the bar was very friendly and attentive. \nI was given the obligatory complimentary chips and salsa. Rather tasteless. \nI ordered the carne asada Mexican steak. The quality of the meat was, at best, average. At $23 it should have been much superior. The rice was over cooked and it looked like rice warmed over. The best item on the plate was half a cob of corn.",Service,,Value,
"I have been to this location so many time, finally took some time to write the review. i love thai food and this place has good thai food. Will keep on coming.",,,,
"Hands down BEST soft serve AND cone I\'ve ever had. I never caved in or understood the hype about this place until today. This place has been around for over a year & Not once did I care to try this place- it sounded corny & I was certain the hype would soon die down with their flavours you can get anywhere else. But I finally tried it! You get a generous serving so if you\'re hesitant it\'s a great sharing place. \n\nExcellent location, clean , efficient line & friendly staff. What\'s awesome about this place is you can have all the flavours in one cone LOL. They have four flavours - matcha, vanilla & their popular ube (taro) & black (activated charcoal & coconut). I had the popular Ube & Black twist & my boyfriend had the ube/black twist with vanilla. \n\nUbe twist was amazing! So creamy, and they truly did get the flavour right on. It\'s so surprisingly the flavour that is packed into this soft served. And the black flavour ....so so delicious. They mesh extremely well together. My boyfriend is so ""whatever"" about soft serve but he was genuinely impressed. We would skip out on the vanilla next time, nothing unique about this flavour but it\'s still good. \n\nThe cone though...is the REAL game changer. It\'s black as well, and I didn\'t expect it to taste like anything but my boyfriend and I were so pleasantly surprised by the yummy/addicting taste, no one- including us, know how to explain it. It\'s crunchy , fresh and an awesome surprise of flavour for something as simple as a cone. They also put marshmallow fluff at the bottom of each cone! \n\nPlease please try this place out!!!!",Service,Ambience,,Location
"Being Mexican, my family and I always desire ""homemade"" Mexican food, specifically a place with fresh authentic beans. Coming from southern California we have pretty high standards when it comes to Mexican food. Lindo Michoac\xc3\xa1n did not disappoint! Some of the best Mexican, if not the best Mexican food I have tried in Las Vegas!\nI made reservation for Saturday night at 7 pm. And when my family and I arrived the place was packed! As we waited for our table there was a live mariachi band for entertainment. We did not have to wait long to be seated, where our drink order was taken and chips salsa and, bean dip were placed on the table as an appetizer. Yum! Salsa was delicious and had a bit of heat and great chili flavor. The bean dip was my favorite, like I said you know a Mexican place is good if they make good beans! The chips were delicious as well and obviously homemade.\nService was friendly and prompt, even in the midst of a rush hour. I ordered a bean and cheese burrito wet, it was a generous portion and was very delicious. The wet sauce was tomato based which was delicious, however next time I will request the diablo sauce, which is more of an enchilada type sauce. My whole family enjoyed their dinner plates and all of the food looked delicious to me. I can\'t wait to try more on the menu!",Service,Ambience,,
"Picked up carryout from here last Thursday and as good as Waterloo location with more space. Readers, this is hands down the best pizza in CLE. The Ohio City location has a couple different pizza offerings than Waterloo. Great vibe and chill.",,Ambience,,
"There are so many reviews of other Dufflet locations, but none of this location, so I figured I\'d better write something. This Yonge and Eglinton location is quite small, but i think they all are.\n\nDufflet sells whole cakes, cupcakes, brownies, squares, cookies, mini-loaves, etc. What I like about Dufflet is that they always have a nice variety, and every time I go, there seems to be something different there. I also like that they have a small assortment of lunch-type items, such as samosas.\n\nAs a few reviewers of the Queen West location pointed out though, their baked goods are not truly ""home baked"". There are several locations and their items are sold at many other establishments as well, so the stuff is more mass-produced. It is all very good, and much of it is down-right decadent, but some times (after eating the kahlua toffee bar for example) I am left thinking ""That could have been a little tastier.""\n\nOne item though that stands out in my mind is some sort of peanut-butter whoopie pie, but I had that months ago and I haven\'t seen it latey. Maybe I just need to go more often!",,,,
"I have been to the other coras locations in Vaughan and Newmarket and they are great as well, however, this location in particular had exceptional service. The food was perfect as well and the staff are very friendly. Will definitely be returning.",Service,,,
I just had the most amazing experience here. The food was prepared with such passion and the customer service was phenomenal. I highly recommend this location to anyone in the area.,Service,,,
"Great pizza, my wife is from Brooklyn and she thinks this is the most authentic pizza in town. We go all the time and the family that owns it are really nice people.",Service,,,
"I haven\'t eaten at the P\' ville location much, but i went to the Mentor one a lot of times in the early 2000\'s. Hopefully it\'s the same folks involved. The pizza was nothing spectacular. Good enough. But the WINGS!! They were incredible. I have never had any like them since. Saucy and mild and not greasy. Now that i am a self-flagellating vegetarian, I\'ll never taste them again. I could still get the pizza. The dining room was quintessential Italian meets neighborhood bar chic. Is that chic? I also really like the logo of a cartoon smiling chef holding a pizza like a steering wheel. Maybe I can get a tat of it to show my allegiance to my old hood. They also served pasta. I grew up in a first generation Italian home and was taught never to order pasta out unless one of my uncles was the chef. The Mentor spot was reopened under a different name by a man of questionable character who i knew personally. He said ""you don\'t have to wash your hands if you use enough toilet paper"". Sorry to gross anyone out. That was very vulgar, but I couldn\'t resist throwing that bit in. I think there\'s a location down near Cuyahoga Falls.",,,,
